                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    156,                0.47382,                0.40912,                 1.0182,                0.97587,                0.92303,                0.97386,                0.89989,                0.36785,                0.58061,                0.84933,               0.006931,               0.006931,               0.006931
                    157,                0.47133,                0.40599,                 1.0134,                0.96337,                0.93508,                0.97571,                0.90356,                0.36518,                 0.5059,                0.85224,              0.0069112,              0.0069112,              0.0069112
                    158,                0.47349,                0.40865,                 1.0196,                0.97758,                0.92087,                0.97472,                0.90019,                0.36855,                 0.5135,                 0.8526,              0.0068914,              0.0068914,              0.0068914
                    159,                0.47347,                0.40435,                 1.0205,                0.95542,                0.94126,                0.97611,                0.89879,                0.36646,                0.51871,                0.85053,              0.0068716,              0.0068716,              0.0068716
                    160,                0.47278,                0.40534,                 1.0166,                0.97979,                0.91667,                0.97411,                0.89925,                 0.3695,                0.38939,                0.85554,              0.0068518,              0.0068518,              0.0068518
                    161,                0.47333,                0.40137,                 1.0197,                0.96292,                 0.9379,                0.97381,                  0.895,                0.37254,                0.35703,                0.85867,               0.006832,               0.006832,               0.006832
                    162,                0.47189,                0.41254,                 1.0238,                0.96388,                  0.937,                 0.9741,                0.89644,                0.37083,                0.37019,                0.85172,              0.0068122,              0.0068122,              0.0068122
                    163,                0.46219,                0.39689,                 1.0099,                0.96365,                0.93701,                 0.9753,                0.90257,                0.36622,                0.34432,                0.84867,              0.0067924,              0.0067924,              0.0067924
                    164,                0.46526,                0.39841,                 1.0147,                 0.9722,                0.93025,                 0.9748,                0.90248,                0.36567,                0.36373,                  0.847,              0.0067726,              0.0067726,              0.0067726
                    165,                0.47222,                0.40252,                  1.011,                 0.9655,                0.93316,                 0.9751,                    0.9,                0.36695,                0.40196,                0.84835,              0.0067528,              0.0067528,              0.0067528
                    166,                0.46709,                0.40421,                 1.0165,                0.96194,                0.93509,                0.97356,                0.90115,                0.37148,                0.43718,                0.85624,               0.006733,               0.006733,               0.006733
                    167,                0.45773,                  0.397,                  1.009,                0.98339,                0.92077,                 0.9735,                0.90331,                0.36152,                 0.3499,                0.85243,              0.0067132,              0.0067132,              0.0067132
                    168,                0.45678,                0.38847,                  1.012,                0.97053,                0.93197,                 0.9751,                0.90115,                0.36593,                0.37067,                0.85557,              0.0066934,              0.0066934,              0.0066934
                    169,                0.45475,                0.39321,                 1.0097,                0.97946,                 0.9286,                0.97747,                0.90065,                0.36469,                0.49869,                0.85149,              0.0066736,              0.0066736,              0.0066736
                    170,                0.46132,                0.39317,                 1.0104,                0.97469,                0.93656,                 0.9784,                0.90164,                0.36425,                0.39611,                0.84755,              0.0066538,              0.0066538,              0.0066538
                    171,                0.46351,                0.40038,                 1.0199,                 0.9653,                 0.9333,                0.97737,                0.90206,                 0.3651,                0.36243,                0.84701,               0.006634,               0.006634,               0.006634
                    172,                0.45967,                0.39794,                 1.0153,                0.96486,                0.93755,                0.97638,                0.89984,                0.36885,                0.41725,                0.85223,              0.0066142,              0.0066142,              0.0066142
                    173,                0.45611,                 0.3941,                 1.0086,                  0.977,                0.92339,                0.97545,                0.90043,                0.36967,                0.43783,                0.85537,              0.0065944,              0.0065944,              0.0065944
                    174,                0.46132,                0.40533,                 1.0198,                0.97754,                0.92741,                0.97527,                0.90115,                0.36563,                0.45421,                0.85025,              0.0065746,              0.0065746,              0.0065746
                    175,                0.46834,                0.40696,                 1.0174,                0.96073,                0.93446,                0.97435,                0.90123,                0.36065,                0.51402,                0.84296,              0.0065548,              0.0065548,              0.0065548
                    176,                0.46033,                0.39712,                 1.0123,                0.95823,                0.93956,                0.97536,                0.90383,                 0.3626,                0.49952,                0.84599,               0.006535,               0.006535,               0.006535
                    177,                0.45556,                0.39706,                 1.0102,                0.96831,                0.93662,                0.97788,                0.90391,                0.35707,                0.40347,                0.83991,              0.0065152,              0.0065152,              0.0065152
                    178,                0.45469,                0.39397,                 1.0128,                0.96047,                0.94125,                 0.9771,                0.90241,                0.36201,                0.41542,                0.84676,              0.0064954,              0.0064954,              0.0064954
                    179,                0.45244,                0.38756,                 1.0077,                0.97523,                0.92694,                0.97623,                0.90276,                0.36638,                0.40285,                0.84895,              0.0064756,              0.0064756,              0.0064756
                    180,                 0.4584,                0.39228,                 1.0134,                0.96665,                0.93365,                0.97749,                0.90492,                0.36524,                0.43303,                0.84755,              0.0064558,              0.0064558,              0.0064558
                    181,                 0.4597,                0.39476,                 1.0147,                0.97182,                0.93416,                0.97777,                0.90688,                0.36076,                0.42133,                0.83984,               0.006436,               0.006436,               0.006436
                    182,                0.45327,                0.39033,                 1.0023,                0.96765,                0.93903,                0.97792,                0.90569,                0.35899,                0.37807,                0.84341,              0.0064162,              0.0064162,              0.0064162
                    183,                0.45385,                0.39199,                 1.0088,                0.97375,                0.93546,                0.97732,                0.90225,                0.36092,                0.38838,                0.84197,              0.0063964,              0.0063964,              0.0063964
                    184,                0.45525,                0.38594,                 1.0048,                0.97663,                0.93532,                0.97758,                0.90195,                0.36424,                0.39957,                0.84903,              0.0063766,              0.0063766,              0.0063766
                    185,                0.45071,                0.38962,                 1.0049,                0.97334,                0.93915,                0.97818,                0.90019,                0.36744,                0.39702,                0.85243,              0.0063568,              0.0063568,              0.0063568
                    186,                0.44484,                0.38099,                0.99858,                 0.9752,                0.93572,                0.97572,                0.90053,                0.36572,                0.38462,                0.84928,               0.006337,               0.006337,               0.006337
                    187,                0.44891,                 0.3884,                 1.0129,                 0.9696,                 0.9366,                0.97685,                0.90369,                0.35916,                0.39463,                0.84541,              0.0063172,              0.0063172,              0.0063172
                    188,                0.45286,                0.38377,                 1.0078,                  0.969,                0.93781,                0.97693,                0.90475,                0.35645,                 0.4013,                 0.8447,              0.0062974,              0.0062974,              0.0062974
                    189,                0.45316,                0.39032,                 1.0092,                0.98272,                 0.9346,                0.97779,                0.90444,                0.35688,                0.37107,                0.84585,              0.0062776,              0.0062776,              0.0062776
                    190,                 0.4431,                0.37879,                 1.0005,                0.97712,                0.93501,                0.97706,                0.90414,                0.35613,                0.36506,                0.84294,              0.0062578,              0.0062578,              0.0062578
                    191,                0.45098,                0.38443,                 1.0098,                0.97459,                0.94159,                0.97774,                0.90612,                0.35478,                0.35964,                0.84369,               0.006238,               0.006238,               0.006238
                    192,                0.45573,                0.38344,                 1.0089,                0.97277,                0.93645,                0.97863,                0.90566,                0.35696,                0.36763,                0.84331,              0.0062182,              0.0062182,              0.0062182
                    193,                0.44996,                0.38513,                 1.0089,                 0.9846,                0.92818,                0.97732,                0.90863,                0.35416,                  0.358,                 0.8425,              0.0061984,              0.0061984,              0.0061984
                    194,                0.44932,                 0.3826,                 1.0088,                0.97554,                0.93842,                0.97789,                0.90557,                0.35535,                0.32585,                0.84422,              0.0061786,              0.0061786,              0.0061786
                    195,                0.44397,                0.37616,                0.99745,                0.98547,                0.93062,                0.97805,                0.90709,                0.35594,                0.32425,                0.84386,              0.0061588,              0.0061588,              0.0061588
                    196,                 0.4357,                0.36858,                0.99743,                0.98242,                0.93143,                0.97679,                0.90572,                0.35626,                0.30623,                0.84214,               0.006139,               0.006139,               0.006139
                    197,                0.44542,                0.37831,                 1.0054,                0.97422,                0.93493,                0.97812,                0.90458,                0.35724,                 0.3213,                0.84265,              0.0061192,              0.0061192,              0.0061192
                    198,                0.44387,                0.38246,                0.99619,                0.97472,                0.93809,                0.97597,                 0.9042,                0.35844,                0.33714,                0.84431,              0.0060994,              0.0060994,              0.0060994
                    199,                0.43687,                0.37867,                 1.0001,                0.97311,                0.93309,                0.97611,                0.90365,                0.36176,                0.33255,                0.84734,              0.0060796,              0.0060796,              0.0060796
                    200,                0.44606,                0.37338,                 1.0038,                0.97904,                0.92399,                 0.9767,                0.90348,                0.36037,                0.33164,                0.84741,              0.0060598,              0.0060598,              0.0060598
                    201,                0.44401,                 0.3752,                 1.0035,                0.96433,                0.93823,                0.97816,                0.90369,                0.35939,                 0.3265,                0.84699,                0.00604,                0.00604,                0.00604
                    202,                0.43588,                0.37259,                0.99715,                0.97416,                0.93272,                0.97897,                0.90563,                0.35777,                0.34716,                0.84515,              0.0060202,              0.0060202,              0.0060202
                    203,                0.43514,                 0.3613,                  1.001,                0.98338,                0.92463,                0.97735,                0.90559,                0.35667,                0.35376,                 0.8452,              0.0060004,              0.0060004,              0.0060004
                    204,                0.44253,                0.36483,                0.99824,                0.98067,                0.92881,                 0.9765,                0.90617,                0.35876,                 0.3551,                0.84644,              0.0059806,              0.0059806,              0.0059806
                    205,                0.43915,                0.36923,                 1.0038,                0.97511,                0.92871,                0.97581,                0.90595,                0.35784,                0.31828,                0.84432,              0.0059608,              0.0059608,              0.0059608
                    206,                0.43813,                0.37651,                 1.0025,                0.98031,                0.92802,                0.97623,                0.90632,                0.35868,                0.30869,                0.84359,               0.005941,               0.005941,               0.005941
                    207,                 0.4407,                0.36963,                 1.0013,                0.97094,                0.93459,                0.97489,                0.90691,                0.35795,                0.30601,                 0.8449,              0.0059212,              0.0059212,              0.0059212
                    208,                0.44259,                0.37481,                0.99794,                0.96819,                0.93548,                 0.9753,                0.90481,                0.35964,                0.32138,                0.84724,              0.0059014,              0.0059014,              0.0059014
                    209,                0.44254,                0.36226,                0.99765,                0.96262,                0.94002,                0.97619,                0.90523,                0.35776,                0.31772,                0.84412,              0.0058816,              0.0058816,              0.0058816
                    210,                0.43405,                0.37207,                 0.9934,                0.95759,                0.93923,                0.97526,                0.90456,                0.35853,                0.33803,                0.84634,              0.0058618,              0.0058618,              0.0058618
                    211,                0.42992,                0.36579,                0.99919,                0.97539,                0.92737,                0.97458,                0.90538,                0.35443,                0.32902,                0.84508,               0.005842,               0.005842,               0.005842
                    212,                0.43047,                0.35953,                0.99786,                0.96911,                0.93771,                0.97523,                0.90626,                0.35507,                0.33164,                0.84621,              0.0058222,              0.0058222,              0.0058222
                    213,                0.43633,                0.37018,                 1.0001,                0.96465,                 0.9471,                0.97638,                0.90682,                0.35257,                0.31417,                0.84386,              0.0058024,              0.0058024,              0.0058024
                    214,                0.43939,                0.36609,                0.99995,                0.96232,                0.94362,                0.97558,                0.90429,                0.35302,                0.31951,                0.84201,              0.0057826,              0.0057826,              0.0057826
                    215,                0.43547,                0.36103,                0.99697,                0.97112,                0.93523,                0.97536,                0.90415,                0.35377,                0.34357,                0.84222,              0.0057628,              0.0057628,              0.0057628
                    216,                0.42935,                0.36575,                0.99325,                0.96794,                0.93638,                0.97543,                0.90327,                0.35411,                0.34015,                0.84349,               0.005743,               0.005743,               0.005743
                    217,                0.42894,                0.36086,                0.99143,                0.96494,                0.93915,                0.97538,                0.90507,                0.35168,                0.31968,                 0.8423,              0.0057232,              0.0057232,              0.0057232
                    218,                0.43312,                0.35929,                0.99234,                0.97176,                 0.9361,                  0.975,                0.90472,                0.35009,                0.32156,                0.84033,              0.0057034,              0.0057034,              0.0057034
                    219,                0.42686,                0.36042,                0.99254,                0.97249,                0.93062,                0.97555,                0.90634,                0.34948,                0.30245,                0.83973,              0.0056836,              0.0056836,              0.0056836
                    220,                0.42169,                0.36258,                 0.9914,                0.96766,                0.93728,                0.97528,                0.90798,                0.35037,                0.29906,                0.83805,              0.0056638,              0.0056638,              0.0056638
                    221,                0.43001,                0.36434,                0.99256,                0.96857,                0.94145,                0.97725,                0.90801,                0.34905,                0.29178,                0.83671,               0.005644,               0.005644,               0.005644
                    222,                0.42766,                0.36474,                 0.9941,                0.96308,                0.94021,                0.97694,                0.90742,                0.34936,                 0.2912,                0.83773,              0.0056242,              0.0056242,              0.0056242
                    223,                0.42733,                0.36543,                0.99669,                 0.9754,                0.93385,                0.97736,                0.90714,                0.35028,                0.29239,                0.83997,              0.0056044,              0.0056044,              0.0056044
                    224,                0.42437,                0.35152,                0.99069,                0.98122,                0.92621,                0.97708,                0.90757,                0.35095,                0.28923,                0.83993,              0.0055846,              0.0055846,              0.0055846
                    225,                0.42411,                0.35636,                0.99003,                0.96976,                0.93268,                0.97709,                0.90666,                 0.3523,                0.29379,                0.84127,              0.0055648,              0.0055648,              0.0055648
                    226,                 0.4351,                0.36203,                0.99478,                0.97349,                0.93272,                0.97715,                0.90761,                0.35427,                 0.2878,                0.84258,               0.005545,               0.005545,               0.005545
                    227,                 0.4232,                0.35576,                 0.9852,                0.96923,                0.94052,                0.97904,                0.90964,                0.35353,                0.28509,                0.84094,              0.0055252,              0.0055252,              0.0055252
                    228,                0.41824,                0.35477,                0.98931,                0.97074,                0.94003,                0.97976,                0.91052,                0.35309,                0.28464,                0.84021,              0.0055054,              0.0055054,              0.0055054
                    229,                0.42152,                0.35759,                0.99022,                  0.973,                0.93881,                0.98041,                0.91063,                0.34959,                0.29001,                0.83706,              0.0054856,              0.0054856,              0.0054856
                    230,                0.42925,                0.36608,                0.99464,                0.97545,                0.93525,                0.98067,                0.91163,                0.34601,                0.29137,                0.83373,              0.0054658,              0.0054658,              0.0054658
                    231,                0.42043,                0.36084,                0.99079,                0.97454,                0.93646,                0.97997,                0.91298,                0.34216,                 0.2967,                0.83035,               0.005446,               0.005446,               0.005446
                    232,                0.41873,                0.34851,                0.99084,                0.97717,                0.93209,                0.97968,                0.91201,                0.34123,                0.29642,                0.82946,              0.0054262,              0.0054262,              0.0054262
                    233,                0.41677,                0.34741,                0.99031,                0.97361,                0.93484,                0.97991,                0.91238,                 0.3403,                0.29139,                0.82923,              0.0054064,              0.0054064,              0.0054064
                    234,                0.41611,                0.34599,                0.98516,                 0.9741,                0.93738,                0.98031,                0.91216,                0.33994,                0.29468,                0.82867,              0.0053866,              0.0053866,              0.0053866
                    235,                 0.4246,                0.35468,                 0.9867,                0.97871,                0.93385,                 0.9802,                0.91093,                0.34139,                0.29791,                0.82913,              0.0053668,              0.0053668,              0.0053668
                    236,                0.42111,                0.35789,                0.99141,                0.97834,                0.93912,                0.97967,                0.91052,                0.34171,                0.29307,                0.82982,               0.005347,               0.005347,               0.005347
                    237,                0.42134,                0.34975,                0.98891,                 0.9784,                0.93572,                  0.979,                 0.9095,                0.34367,                0.29939,                0.83075,              0.0053272,              0.0053272,              0.0053272
                    238,                0.41897,                0.35061,                0.98311,                0.97449,                0.93743,                0.97876,                0.91056,                0.34371,                0.30538,                0.83131,              0.0053074,              0.0053074,              0.0053074
                    239,                0.40934,                0.34254,                0.98135,                0.97412,                0.93935,                 0.9784,                0.91063,                0.34353,                0.30591,                0.83153,              0.0052876,              0.0052876,              0.0052876
                    240,                0.41452,                0.34616,                0.98736,                0.97428,                0.93713,                0.97789,                0.91053,                  0.345,                0.30115,                0.83377,              0.0052678,              0.0052678,              0.0052678
                    241,                0.42059,                0.34929,                0.98738,                0.97063,                0.93853,                0.97776,                0.90902,                0.34644,                0.29541,                0.83478,               0.005248,               0.005248,               0.005248
                    242,                0.41146,                 0.3509,                0.98396,                0.97289,                 0.9368,                0.97768,                0.90793,                0.34586,                0.29443,                0.83407,              0.0052282,              0.0052282,              0.0052282
                    243,                0.41083,                0.33726,                0.97864,                0.97578,                0.93667,                0.97731,                0.90678,                0.34445,                0.28856,                0.83151,              0.0052084,              0.0052084,              0.0052084
                    244,                0.41082,                0.34144,                0.98114,                0.97227,                0.93965,                0.97756,                0.90828,                 0.3447,                0.28797,                0.83039,              0.0051886,              0.0051886,              0.0051886
                    245,                0.41326,                0.34948,                0.99224,                0.97351,                0.93742,                0.97752,                0.90858,                0.34734,                0.28001,                0.83174,              0.0051688,              0.0051688,              0.0051688
                    246,                0.41668,                0.33896,                0.98335,                0.97375,                 0.9375,                0.97792,                0.90911,                0.34657,                0.27049,                0.83227,               0.005149,               0.005149,               0.005149
                    247,                0.41643,                0.34658,                 0.9871,                 0.9817,                0.92962,                0.97747,                0.90852,                0.34576,                0.26841,                0.83216,              0.0051292,              0.0051292,              0.0051292
                    248,                0.40951,                0.33795,                0.97683,                0.97717,                 0.9341,                0.97736,                0.90978,                0.34645,                0.26643,                0.83237,              0.0051094,              0.0051094,              0.0051094
                    249,                0.41438,                0.33494,                0.98655,                 0.9773,                0.93565,                0.97756,                0.90981,                0.34718,                0.26979,                0.83283,              0.0050896,              0.0050896,              0.0050896
                    250,                0.40981,                0.34301,                0.98574,                 0.9744,                0.93553,                0.97771,                0.90967,                0.34757,                0.27339,                0.83298,              0.0050698,              0.0050698,              0.0050698
                    251,                0.41314,                0.34786,                0.98831,                0.97114,                0.94179,                0.97715,                0.90926,                0.34707,                0.27573,                0.83372,                0.00505,                0.00505,                0.00505
                    252,                0.41311,                0.33955,                0.98785,                0.96946,                0.94425,                0.97707,                0.90801,                 0.3465,                0.27787,                0.83422,              0.0050302,              0.0050302,              0.0050302
                    253,                0.41098,                0.34516,                0.98506,                0.97033,                0.94069,                0.97657,                0.90739,                0.34672,                0.27743,                0.83439,              0.0050104,              0.0050104,              0.0050104
                    254,                0.41226,                0.34316,                0.98289,                0.96677,                0.94099,                 0.9762,                0.90735,                0.34797,                0.28371,                 0.8352,              0.0049906,              0.0049906,              0.0049906
                    255,                0.40846,                0.34122,                0.97934,                0.97252,                0.93375,                0.97558,                0.90797,                0.34809,                0.28702,                0.83615,              0.0049708,              0.0049708,              0.0049708
                    256,                0.40723,                 0.3417,                0.98087,                0.98233,                0.92519,                0.97525,                0.90901,                0.34737,                 0.2831,                 0.8361,               0.004951,               0.004951,               0.004951
                    257,                0.40607,                0.33868,                0.97839,                0.97763,                0.92909,                 0.9752,                0.90883,                0.34607,                0.27792,                0.83522,              0.0049312,              0.0049312,              0.0049312
                    258,                0.40204,                0.33478,                0.97291,                0.98015,                0.92927,                0.97564,                0.90956,                0.34454,                0.27443,                0.83422,              0.0049114,              0.0049114,              0.0049114
                    259,                0.40553,                 0.3351,                0.98426,                0.97901,                0.93015,                0.97532,                0.90958,                0.34338,                0.27295,                0.83305,              0.0048916,              0.0048916,              0.0048916
                    260,                0.40358,                0.33329,                0.98421,                0.98016,                0.93245,                0.97519,                0.91007,                0.34486,                0.27751,                0.83469,              0.0048718,              0.0048718,              0.0048718
                    261,                0.40238,                0.33576,                0.98117,                0.98136,                0.93168,                0.97521,                0.91098,                0.34418,                0.27903,                0.83456,               0.004852,               0.004852,               0.004852
                    262,                0.40066,                0.33792,                0.97484,                 0.9816,                0.93137,                0.97535,                0.91116,                0.34185,                0.27873,                0.83198,              0.0048322,              0.0048322,              0.0048322
                    263,                0.41124,                0.33819,                0.98265,                0.98108,                0.93274,                0.97567,                0.91142,                0.34017,                0.27932,                0.83044,              0.0048124,              0.0048124,              0.0048124
                    264,                0.41083,                 0.3396,                0.98459,                0.97903,                0.93376,                0.97602,                0.91033,                0.33903,                0.27988,                0.82987,              0.0047926,              0.0047926,              0.0047926
                    265,                0.40925,                0.33406,                0.97874,                0.97841,                0.93477,                0.97595,                0.91059,                0.33932,                0.28012,                0.83058,              0.0047728,              0.0047728,              0.0047728
                    266,                0.40288,                0.33302,                0.97772,                0.97856,                0.93523,                0.97597,                0.91121,                0.33964,                0.28339,                0.83175,               0.004753,               0.004753,               0.004753
                    267,                 0.4046,                0.33553,                0.98245,                0.97845,                0.93509,                0.97566,                0.91029,                0.33971,                0.28406,                0.83188,              0.0047332,              0.0047332,              0.0047332
                    268,                0.40586,                0.33367,                0.98031,                0.97731,                0.93805,                0.97581,                0.91015,                0.34032,                0.28696,                0.83212,              0.0047134,              0.0047134,              0.0047134
                    269,                0.40947,                0.33573,                0.98122,                0.97572,                0.93796,                0.97554,                0.90985,                 0.3406,                0.28754,                0.83225,              0.0046936,              0.0046936,              0.0046936
                    270,                0.40291,                0.33423,                0.98199,                0.97621,                0.93722,                0.97535,                0.90926,                0.34025,                0.28769,                0.83183,              0.0046738,              0.0046738,              0.0046738
                    271,                0.40702,                  0.339,                0.98385,                0.97532,                0.93786,                  0.975,                0.90897,                0.33924,                 0.2869,                0.83077,               0.004654,               0.004654,               0.004654
                    272,                0.39885,                0.33027,                0.97468,                0.97782,                 0.9381,                0.97476,                0.90967,                0.33907,                0.28669,                0.83128,              0.0046342,              0.0046342,              0.0046342
                    273,                0.40068,                0.33054,                0.97818,                0.97922,                0.93716,                0.97488,                0.90999,                0.33904,                0.28751,                0.83189,              0.0046144,              0.0046144,              0.0046144
                    274,                0.39816,                0.33497,                0.97539,                0.97931,                0.93747,                0.97415,                0.90934,                0.33975,                 0.2863,                0.83333,              0.0045946,              0.0045946,              0.0045946
                    275,                0.39503,                0.32796,                0.97324,                0.97789,                0.93782,                0.97404,                0.91019,                0.34138,                0.28626,                0.83532,              0.0045748,              0.0045748,              0.0045748
                    276,                0.39853,                0.33121,                0.97717,                0.97416,                0.94262,                0.97434,                0.91034,                0.34101,                0.28556,                0.83572,               0.004555,               0.004555,               0.004555
                    277,                 0.3969,                0.33187,                0.97726,                0.96933,                0.94095,                  0.974,                0.90977,                0.34011,                0.28341,                0.83503,              0.0045352,              0.0045352,              0.0045352
                    278,                0.39654,                0.32683,                0.97013,                0.97189,                0.93981,                0.97389,                0.90988,                0.33881,                0.28249,                0.83364,              0.0045154,              0.0045154,              0.0045154
                    279,                0.39355,                0.33075,                0.97201,                0.97164,                0.93945,                0.97365,                0.90976,                0.33935,                0.28211,                  0.834,              0.0044956,              0.0044956,              0.0044956
                    280,                 0.3953,                0.33013,                0.97555,                0.97143,                0.94047,                0.97402,                0.90959,                0.33946,                0.27939,                0.83414,              0.0044758,              0.0044758,              0.0044758
                    281,                0.39792,                0.32586,                0.97377,                0.97092,                0.94218,                 0.9744,                0.90928,                0.34064,                0.27861,                0.83501,               0.004456,               0.004456,               0.004456
                    282,                0.40023,                 0.3282,                0.98075,                0.97564,                 0.9372,                0.97418,                0.90928,                0.34231,                0.28119,                0.83658,              0.0044362,              0.0044362,              0.0044362
                    283,                0.39102,                0.32895,                 0.9734,                0.97519,                0.93979,                0.97578,                 0.9098,                 0.3431,                0.28222,                0.83715,              0.0044164,              0.0044164,              0.0044164
                    284,                0.39638,                0.32142,                0.97723,                0.97493,                0.93748,                0.97522,                0.90953,                0.34236,                0.27986,                0.83645,              0.0043966,              0.0043966,              0.0043966
                    285,                0.39477,                0.33116,                0.97506,                0.97759,                0.93422,                0.97518,                0.91044,                0.34194,                0.27888,                0.83648,              0.0043768,              0.0043768,              0.0043768
                    286,                0.39155,                 0.3132,                0.96879,                0.97258,                0.94108,                0.97551,                0.91189,                0.34168,                0.27857,                0.83628,               0.004357,               0.004357,               0.004357
                    287,                 0.3875,                0.31413,                 0.9686,                0.97242,                0.94144,                0.97584,                0.91258,                 0.3401,                0.28013,                0.83477,              0.0043372,              0.0043372,              0.0043372
                    288,                0.38418,                 0.3122,                0.96638,                0.97151,                0.94193,                0.97585,                0.91225,                0.33941,                0.28086,                0.83361,              0.0043174,              0.0043174,              0.0043174
                    289,                0.39185,                0.31915,                0.97336,                0.97097,                0.94406,                0.97586,                0.91204,                0.33891,                0.28239,                0.83342,              0.0042976,              0.0042976,              0.0042976
                    290,                0.39402,                0.32175,                0.97166,                0.97027,                0.94272,                0.97577,                0.91271,                0.33968,                0.28487,                0.83418,              0.0042778,              0.0042778,              0.0042778
                    291,                0.38381,                0.31092,                0.97096,                 0.9715,                0.94013,                0.97569,                0.91323,                0.34057,                 0.2863,                0.83463,               0.004258,               0.004258,               0.004258
                    292,                0.38748,                0.31308,                0.96866,                0.97432,                0.93868,                0.97556,                0.91321,                0.34108,                0.28667,                0.83488,              0.0042382,              0.0042382,              0.0042382
                    293,                0.39152,                0.31943,                0.97401,                0.97428,                 0.9391,                0.97559,                0.91272,                  0.341,                0.28756,                0.83461,              0.0042184,              0.0042184,              0.0042184
                    294,                0.39045,                0.32104,                0.97171,                0.97673,                0.93712,                0.97536,                 0.9125,                0.34124,                0.29042,                0.83449,              0.0041986,              0.0041986,              0.0041986
                    295,                0.39341,                0.31989,                0.97194,                 0.9771,                0.93885,                0.97557,                0.91299,                0.34143,                0.29026,                0.83508,              0.0041788,              0.0041788,              0.0041788
                    296,                0.38871,                0.31891,                0.96881,                0.97599,                0.93729,                0.97535,                0.91318,                0.34219,                0.28964,                0.83637,               0.004159,               0.004159,               0.004159
                    297,                0.38336,                0.31395,                0.96918,                0.97761,                0.93367,                0.97554,                0.91303,                0.34148,                0.28951,                0.83612,              0.0041392,              0.0041392,              0.0041392
                    298,                0.38609,                0.31599,                  0.969,                0.97974,                0.93341,                0.97554,                0.91292,                0.34194,                0.29183,                0.83688,              0.0041194,              0.0041194,              0.0041194
                    299,                0.38954,                0.31424,                0.97241,                 0.9813,                0.93253,                 0.9758,                0.91297,                 0.3421,                0.29351,                0.83751,              0.0040996,              0.0040996,              0.0040996
                    300,                0.38967,                0.31625,                0.96618,                0.97882,                0.93392,                0.97584,                 0.9129,                0.34218,                0.29369,                 0.8378,              0.0040798,              0.0040798,              0.0040798
                    301,                0.38594,                0.31834,                0.97316,                0.97355,                0.93899,                0.97597,                0.91337,                0.34175,                0.29293,                0.83768,                0.00406,                0.00406,                0.00406
                    302,                0.39241,                0.32366,                0.97457,                0.97837,                0.93298,                0.97608,                0.91275,                0.34176,                0.29383,                0.83799,              0.0040402,              0.0040402,              0.0040402
                    303,                 0.3887,                0.31343,                0.97241,                  0.977,                0.93462,                0.97606,                0.91312,                0.34124,                0.29199,                0.83766,              0.0040204,              0.0040204,              0.0040204
                    304,                0.38306,                0.31827,                0.96718,                0.97722,                0.93386,                0.97614,                0.91388,                 0.3409,                 0.2925,                0.83775,              0.0040006,              0.0040006,              0.0040006
                    305,                0.38613,                0.31737,                0.96713,                0.97651,                0.93294,                0.97553,                0.91335,                0.34104,                0.29407,                0.83795,              0.0039808,              0.0039808,              0.0039808
                    306,                0.38371,                0.31173,                0.97044,                 0.9779,                0.93144,                0.97558,                0.91305,                0.34158,                0.29399,                0.83859,               0.003961,               0.003961,               0.003961
                    307,                0.37917,                0.31152,                0.96718,                0.97597,                0.93187,                 0.9761,                0.91224,                 0.3417,                0.29271,                0.83874,              0.0039412,              0.0039412,              0.0039412
                    308,                0.37951,                0.31248,                  0.969,                0.97597,                0.93485,                0.97637,                0.91246,                0.34151,                0.29318,                0.83878,              0.0039214,              0.0039214,              0.0039214
                    309,                0.37549,                0.31206,                0.96537,                0.97474,                0.93535,                0.97632,                0.91247,                0.34186,                0.29372,                 0.8393,              0.0039016,              0.0039016,              0.0039016
                    310,                0.38275,                0.31363,                 0.9703,                0.97448,                0.93668,                0.97628,                0.91282,                0.34211,                0.29217,                0.83981,              0.0038818,              0.0038818,              0.0038818
                    311,                0.37811,                0.30911,                0.96672,                0.97355,                0.93858,                0.97677,                0.91328,                0.34251,                0.29122,                0.84041,               0.003862,               0.003862,               0.003862
                    312,                0.38392,                0.31732,                0.96981,                0.97355,                0.93845,                0.97701,                0.91372,                 0.3428,                0.28668,                0.84077,              0.0038422,              0.0038422,              0.0038422
                    313,                0.38127,                0.30582,                0.96512,                0.97227,                0.93924,                0.97697,                0.91342,                0.34301,                0.28377,                0.84131,              0.0038224,              0.0038224,              0.0038224
                    314,                0.37161,                0.30316,                0.96255,                0.97238,                0.94005,                0.97701,                0.91345,                0.34274,                0.28414,                0.84122,              0.0038026,              0.0038026,              0.0038026
                    315,                0.37737,                 0.3083,                0.96226,                0.96941,                0.94167,                0.97707,                0.91356,                0.34301,                0.28531,                0.84149,              0.0037828,              0.0037828,              0.0037828
                    316,                 0.3807,                0.31351,                0.96506,                0.96955,                0.94161,                0.97713,                0.91361,                0.34411,                0.28668,                0.84242,               0.003763,               0.003763,               0.003763
                    317,                  0.376,                0.31163,                0.96201,                0.97196,                0.93877,                0.97722,                0.91272,                0.34432,                0.28546,                0.84273,              0.0037432,              0.0037432,              0.0037432
